22-rdf-syntax-ns#type_0;22-rdf-syntax-ns#type_1;22-rdf-syntax-ns#type_2;22-rdf-syntax-ns#type_3;22-rdf-syntax-ns#type_4;22-rdf-syntax-ns#type_5;added_0;added_1;architect_0;architecture_0;area_0;caption_0;governingBody_0;latDegrees_0;latDirection_0;latMinutes_0;latSeconds_0;location_0;location_1;location_2;locmapin_0;longDegrees_0;longDirection_0;longMinutes_0;longSeconds_0;name_0;name_1;nrhpReferenceNumber_0;nrhpType_0;refnum_0;wgs84_pos#lat_0;wgs84_pos#long_0
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;1978-03-02;1978-03-02;Multiple;Chicago;;;Private;41;N;52;26;Chicago;Illinois;Roughly bounded by Taylor, Polk, Wells, Congress and State Sts., Chicago, Illinois;Illinois;87;W;37;51;South Loop Printing House District;South Loop Printing House District;78001130;hd;78001130;41.87388888888889;-87.63083333333333
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;1982;;;;;South Main Street;;35;N;8;1;Roughly S. Main St. between Webster and Linden Ave., and Mulberry between GE Patterson and Vance Aves. Boundary increased to include 384 Mulberry and 129 Talbot in 1999.;;;Tennessee;90;W;3;32;South Main Street Historic District;South Main Street Historic District;82004054, 99000756;hd;8200405499000756;35.13367777777778;-90.05895555555556
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;1978-03-21;1978-03-21;;Greek Revival, Italianate, Queen Anne;163885.851072;Houses in the 300 block of South Main;Private;39;N;30;45;Middletown,_Ohio;S. Main St., Middletown, Ohio;;Ohio;84;W;24;33;South Main Street District;South Main Street District;78002015;hd;78002015;39.5125;-84.40916666666666
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;owl#Thing;;1987-07-10;1987-07-10;Unknown;Greek Revival, Federal;;;Private;;;;;Coventry,_Rhode_Island;Coventry,_Rhode_Island;;Rhode Island;;;;;South Main Street Historic District;South Main Street Historic District;87001064;hd;87001064;;
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;1996-03-01;1996-03-01;;Greek Revival, Late Victorian, Late 19th And 20th Century Revivals;48558.770688;South Main Street Historic District, Mount Morris NY, October 2009;Private;42;N;43;18;Mount_Morris_(village),_New_York;123;;New York;77;W;52;18;South Main Street Historic District;South Main Street Historic District;96000177;hd;96000177;42.721666666666664;-77.87166666666667
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;owl#Thing;;1982-11-24;1982-11-24;Multiple;Greek Revival, Queen Anne, Other;;;Private;;;;;Woonsocket,_Rhode_Island;Woonsocket,_Rhode_Island;;Rhode Island;;;;;South Main Street Historic District;South Main Street Historic District;82000009;hd;82000009;;
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;1978-01-09;1978;George_Kessler;;;The South Marion Street Parkway looking south;Local government;39;N;42;47;Colorado;S. Marion St. Pkwy. from E. Virginia Ave. to E. Bayaud Ave. at Downing St., Colorado;;;104;W;58;20;South Marion Street Parkway;South Marion Street Parkway;78000843;;78000843;39.713055555555556;-104.97222222222223
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;1989-02-14;1989-02-14;"Latenser,John, & Sons; Allen,James T.";Late 19th And Early 20th Century American Movements, Classical Revival, Romanesque;52200.6784896;;U.S. POSTAL SERVICE;41;N;12;35;Omaha,_Nebraska;Roughly S. 24th St. between M and O Sts., Omaha, Nebraska;;Nebraska;95;W;56;49;South Omaha Main Street Historic District;South Omaha Main Street Historic District;88002828;hd;88002828;41.209722222222226;-95.94694444444444
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;1990-07-23;1990-07-23;;Late 19th And Early 20th Century American Movements, Late 19th And 20th Century Revivals, Late Victorian;348004.523264;;Local;39;N;37;21;Morgantown,_West_Virginia;Roughly bounded by Elgin St., Kingwood St., Cobun Ave., Prairie Ave., Jefferson St., Lincoln Ave., and Grand St., Morgantown, West Virginia;;West Virginia;79;W;57;8;South Park Historic District;South Park Historic District;90001054;hd;90001054;39.6225;-79.95222222222222
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;1979-10-01;1979-10-01;;Second Empire, Italianate, Queen Anne;;;Private;39;N;38;29;Hagerstown,_Maryland;18;;Maryland;77;W;43;35;South Prospect Street Historic District;South Prospect Street Historic District;79003261;hd;79003261;39.64138888888889;-77.72638888888889
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;owl#Thing;;2009-10-16;2009-10-16;;;37633.0472832;Wilson Building;Private;;N;;;Syracuse,_New_York;S. Salina St., Syracuse, New York;;New York;;W;;;South Salina Street Downtown Historic District;South Salina Street Downtown Historic District;09000832;;9000832;;
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;2007-12-26;2007-12-26;;Federal;;;Private;42;N;25;11;Shutesbury,_Massachusetts;Shutesbury,_Massachusetts;;Massachusetts;72;W;26;0;South School;South School;07001312;;7001312;42.41972222222222;-72.43333333333334
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;2006-07-19;2006-07-19;;;;South Side School in 2008, while a reconstruction project is in progress.;;26;N;6;45;Florida;Fort_Lauderdale,_Florida;Fort Lauderdale, Florida;;80;W;8;37;South Side School;South Side School;06000617;;6000617;26.112625;-80.14351944444445
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;1984-09-14;1984-09-14;M. Leo Elliot;Mediterranean_Revival_Style_architecture;;;;27;N;18;29;Florida;Sarasota,_Florida;Florida;Florida;82;W;31;53;South Side School;South Side School;84003846;;84003846;27.308055555555555;-82.53138888888888
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;1991-03-09;1991-03-09;Multiple;Late 19th And 20th Century Revivals, Early Republic, Late Victorian;445122.06464;;State;42;N;55;47;Auburn,_New_York;Roughly, South St. and adjacent properties from Metcalf Dr. to Lincoln St., Auburn, New York;;New York;76;W;33;45;South Street Area Historic District;South Street Area Historic District;91000109;hd;91000109;42.929722222222225;-76.5625
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;1983-10-06;1983-10-06;Multiple;Late 19th and 20th Century Revivals, Late Victorian;;;Private;42;N;3;47;Brockton,_Massachusetts;Brockton,_Massachusetts;;Massachusetts;71;W;1;11;South Street Historic District;South Street Historic District;83004096;hd;83004096;42.06305555555556;-71.01972222222223
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;1988-05-26;1988-05-26;;Late 19th And 20th Century Revivals, Greek Revival, Late Victorian;48558.770688;;Private;42;N;12;50;Cuba_(village),_New_York;1719;;New York;78;W;16;31;South Street Historic District;South Street Historic District;88000585;hd;88000585;42.21388888888889;-78.27527777777777
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;owl#Thing;;1983-11-18;1983-11-18;Multiple;Greek Revival, Italianate, Other;;;Private;;;;;Pawtucket,_Rhode_Island;Pawtucket,_Rhode_Island;;Rhode Island;;;;;South Street Historic District;South Street Historic District;83003864;hd;83003864;;
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;1972-10-18;1972-10-18;Multiple;Greek Revival;14162.974784;South Street and Brooklyn Bridge;Private;40;N;42;22;East_River;New_York_City;Bounded by Burling  and Peck Slips, Water St. and East River, New York City;New York City;74;W;0;12;South Street Seaport;South Street Seaport;72000883;hd;72000883;40.70611111111111;-74.00333333333333
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;1989-02-21;1989-02-21;;;1011641.056;House in the district;Private;30;N;46;29;Chipley,_Florida;Florida;United_States;Florida;85;W;32;32;South 3rd Street Historic District;South 3rd Street Historic District;89000045;hd;89000045;30.774805555555556;-85.54233333333333
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;1979-06-18;1979-06-18;;;;;;27;N;57;29;Clearwater,_Florida;Florida;Clearwater,_Florida;Florida;82;W;48;2;South Ward School;South Ward School;79000690;;79000690;27.958055555555557;-82.80055555555556
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;1995-10-12;1995-10-12;"William Walker and Son; et al.";Georgian, Greek Revival, Late Victorian;;;Private;41;N;58;29;North_Attleborough,_Massachusetts;North_Attleborough,_Massachusetts;;Massachusetts;71;W;20;7;South Washington Street Historic District;South Washington Street Historic District;95001173;hd;95001173;41.97472222222222;-71.33527777777778
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;1980-12-10;1980-12-10;Multiple;Stick/Eastlake, Georgian, Federal;84977.848704;;Local;39;N;27;15;Martinsburg,_West_Virginia;Roughly bounded by E. John, Water, and E. Burke Sts., and B&O RR, Martinsburg, West Virginia;;West Virginia;77;W;57;39;South Water Street Historic District;South Water Street Historic District;80004430;hd;80004430;39.454166666666666;-77.96083333333333
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;1992-11-05;1992-11-05;;Greek Revival, Italianate, Federal;2561475.153792;Town Hall, May 2009;Private;42;N;31;1;Worcester,_New_York;Jct. of Co. Rt. 40 and Co. Rt. 39 and W along 40, South Worcester, New York;;New York;74;W;45;25;South Worcester Historic District;South Worcester Historic District;92001563;hd;92001563;42.51694444444445;-74.75694444444444
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;2005-09-01;2005-09-01;;Federal, Mid 19th Century Revival;;;Private;42;N;20;47;Worthington,_Massachusetts;Worthington,_Massachusetts;;Massachusetts;72;W;53;36;South Worthington Historic District;South Worthington Historic District;05000935;hd;5000935;42.34638888888889;-72.89333333333333
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;1991-04-04;1991-04-04;Multiple;Mid 19th Century Revival, Georgian, Federal;;Edwards Library;Local;42;N;13;25;Southampton,_Massachusetts;Southampton,_Massachusetts;;Massachusetts;72;W;43;55;Southampton Center Historic District;Southampton Center Historic District;91000363;hd;91000363;42.22361111111111;-72.73194444444445
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;1988-04-25;1993-04-12;McKim,_Mead_&_White;Colonial Revival, Bungalow/Craftsman, Queen Anne;;Agwam Park, October 2008;Local government and private;40;N;52;37;Southampton_(village),_New_York;Southampton_(village),_New_York;Roughly bounded by Hill and Main Sts., Old Town Rd., Atlantic Ocean, Coopers Neck and Halsey Neck Lns.,;New York;72;W;23;35;Southampton Village Historic District;Southampton Village Historic District;86002726;hd;86002726;40.87694444444445;-72.39305555555555
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;1988-01-14;1988-01-14;;;1355599.01504;House in the district;Private;29;N;38;57;Florida;Gainesville,_Florida;Florida;Florida;82;W;19;4;Southeast Gainesville Residential District;Southeast Gainesville Residential District;87002435;hd;87002435;29.649166666666666;-82.31777777777778
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;1994-11-25;1994-11-25;Sargent and Lundy;Renaissance;;View from the south;;44;N;58;51;Minneapolis;Minneapolis,_Minnesota;Minneapolis;;93;W;14;57;Twin City Rapid Transit Company Steam Power Plant;Twin City Rapid Transit Company Steam Power Plant;94001385;;94001385;44.98083333333334;-93.24916666666667
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;owl#Thing;;2007-01-30;2007-01-30;;Colonial Revival;216895.8424064;;Private;;;;;;;;Mississippi;;;;;Southern Christian Institute;Southern Christian Institute;06001323;hd;6001323;;
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;1979-11-15;1979-11-15;Dr. Kirkbride;Italianate;;;Private;39;N;44;16;Dayton,_Ohio;Dayton,_Ohio;;Ohio;84;W;9;40;Southern Ohio Lunatic Asylum;Southern Ohio Lunatic Asylum;79001902;;79001902;39.73777777777778;-84.16111111111111
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;2005-03-29;2005-03-29;Southern_Pacific_Railroad;Queen_Anne_Style_architecture;;Southern Pacific Railroad Depot, 2008;Local;33;N;58;28;Whittier,_California;Whittier,_California;7333;Los Angeles;118;W;2;15;Southern Pacific Railroad Depot, Whittier;Southern Pacific Railroad Depot, Whittier;04001105;;4001105;33.974444444444444;-118.0375
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;1989-05-08;1989-05-08;Campbell,Lauren T.;Late 19th And 20th Century Revivals, Greek Revival, Late Victorian;234700.724992;Civil War monument;U.S. POSTAL SERVICE;41;N;36;12;Southington,_Connecticut;Roughly N. Main St. N from Vermont Ave., and Berlin St. from Main St. to Academy Ln., Southington, Connecticut;;Connecticut;72;W;52;41;Southington Center Historic District;Southington Center Historic District;88002961;hd;88002961;41.60333333333333;-72.87805555555556
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;owl#Thing;;2003-01-08;2003-01-08;Christian Borggren;Art_Deco;;;;;;;;Kenosha,_Wisconsin;Kenosha,_Wisconsin;7825;;;;;;Southport Beach House;Southport Beach House;02001684;;2001684;;
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;1998-02-20;1998-02-20;;Late Victorian, Greek Revival, Federal;;;Local;42;N;8;21;Corning_(city),_New_York;Roughly bounded by NY 17, Chemung St., Spencer Hill, and Washington St., Corning, New York;;New York;77;W;3;21;Southside Historic District;Southside Historic District;98000137;hd;98000137;42.13916666666667;-77.05583333333334
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;1989-01-04;1989-01-04;;Mission_Revival_Style_architecture;;;;25;N;45;41;Florida;Miami;Miami,_Florida;Florida;80;W;11;58;Southside School;Southside School;88002980;;88002980;25.761388888888888;-80.19944444444444
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;1983-04-20;1983-04-20;;Mixed;202328.2112;;Private;34;N;45;51;Holly_Springs,_Mississippi;Bounded by S. Center, S. Memphis, and Craft Sts., Marbury Ct., Chulahoma, Gholson, Elder and Mason Aves., Holly Springs, Mississippi;;Mississippi;89;W;27;4;Southwest Holly Springs Historic District;Southwest Holly Springs Historic District;83000963;hd;83000963;34.76416666666667;-89.45111111111112
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;2004-03-11;2004-03-11;;;;Southwest Museum from Sycamore-Grove Park;;;;;;Mount_Washington,_Los_Angeles;Mt._Washington,_Los_Angeles,_California;Mount_Washington,_Los_Angeles;;;;;;Southwest Museum;Southwest Museum;92001270;;92001270;34.1004;-118.2059
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;2001-10-28;2001-10-28;;Mission_Revival_Style_architecture;;;Private;27;N;19;39;Florida;Sarasota,_Florida;Florida;Florida;82;W;31;59;Southwick-Harmon House;Southwick-Harmon House;01001180;;1001180;27.3275;-82.53305555555555
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;1972-02-23;1972-02-23;;;;;Florida_Department_of_Environmental_Protection;29;N;52;14;Florida;St._Augustine_Beach,_Florida;Florida;Florida;81;W;16;31;Spanish Coquina Quarries;Spanish Coquina Quarries;72001462;;72001462;29.870555555555555;-81.27527777777777
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;owl#Thing;;;;;;;;Private;;;;;Mobile,_Alabama;Mobile,_Alabama;;;;;;;Spanish Revival Residences in Mobile Multiple Property Submission;Spanish Revival Residences in Mobile Multiple Property Submission;64500010;;64500010;;
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;2006-05-24;2006-05-24;;Georgian, Federal;less than one acre;;Private;40;N;12;56;Elizabeth_Township,_Lancaster_County,_Pennsylvania;465;;Pennsylvania;76;W;19;52;Speedwell Forge Mansion;Speedwell Forge Mansion;06000429;;6000429;40.215555555555554;-76.33111111111111
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;2006-05-24;2006-05-24;;Georgian, Federal;less than one acre;;Private;40;N;12;56;Elizabeth_Township,_Lancaster_County,_Pennsylvania;465;;Pennsylvania;76;W;19;52;Speedwell Forge Mansion;Speedwell Forge Mansion;06000429;;6000429;40.215555555555554;-76.33111111111111
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;1990-01-12;1990-01-12;;;;;Private;28;N;36;7;Florida;Titusville,_Florida;Florida;Florida;80;W;48;22;Spell House;Spell House;89002166;;89002166;28.601944444444445;-80.80611111111111
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;1989-08-31;1989-08-31;;Greek Revival, Federal;3237.2513792;;Private;42;N;54;20;Lima_(village),_New_York;7372;;New York;77;W;36;31;Spencer House;Spencer House;89001124;;89001124;42.90555555555556;-77.60861111111112
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;1986-06-26;1986-06-26;Elbridge_Boyden;Mid 19th Century Revival, Late Victorian;;;Local;42;N;14;42;Spencer,_Massachusetts;Spencer,_Massachusetts;;Massachusetts;71;W;59;33;Spencer Town Center Historic District;Spencer Town Center Historic District;86001399;hd;86001399;42.245;-71.9925
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;1979-08-24;1979-08-24;;;;Front of the town hall;Private;39;N;6;40;Cincinnati;Cincinnati,_Ohio;Ohio;Ohio;84;W;26;6;Spencer Town Hall;Spencer Town Hall;79002701;;79002701;39.111041666666665;-84.43502222222222
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;1984-06-20;1984-06-20;Multiple;Late Victorian;;The mill pond on the Spicket River;Local;42;N;43;36;Methuen,_Massachusetts;Methuen,_Massachusetts;;Massachusetts;71;W;11;21;Spicket Falls Historic District;Spicket Falls Historic District;84002435;hd;84002435;42.72666666666667;-71.18916666666667
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;1971-04-16;1971-04-16;;;less than one acre;;Private;45;N;41;0;Fairbanks_Township,_Michigan;Fayette,_Michigan;at the base of Burnt Bluff, near Fayette, Michigan;Michigan;86;W;42;0;Spider Cave;Spider Cave;71001021;;71001021;45.68333333333333;-86.7
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;1969-09-30;1969-09-30;;Mississippian;Le_Flore_County,_Oklahoma;Stone effigy pipe from Spiro Mounds known as \Grizzly Man\ or the \Kneeling Rattler\;;35;N;18;44;;;;Oklahoma;94;W;34;8;Spiro Mound Group;Spiro Mound Group;69000153;;69000153;35.31214444444444;-94.56885833333334
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;owl#Thing;;1992-07-24;1992-07-24;;;;A footbridge crossing over an 18th century dam across Spot Pond Brook;State;;;;;;;;Massachusetts;;;;;Spot Pond Archeological District;Spot Pond Archeological District;92000925;hd;92000925;;
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;2003-10-24;2003;;Early Republic and Colonial Revival;;;Private;39;N;18;28;;;;Ohio;84;W;23;4;Spread Eagle Tavern--James D. Conrey House;Spread Eagle Tavern--James D. Conrey House;3001100;;3001100;39.307675;-84.38451111111111
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;2000-04-28;2000-04-28;"Abell, W.W.; Postle, David M.";American_Craftsman;379163.0677888;A house in the Spring-Douglas Historic District;Private;42;N;3;3;Elgin,_Illinois;Illinois;Roughly Spring St. and Douglas Ave., between River Bluff Rd. and Kimball Ave., Elgin, Illinois;Illinois;88;W;17;4;Spring-Douglas Historic District;Spring-Douglas Historic District;00000410;hd;410;42.05083333333334;-88.28444444444445
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;owl#Thing;;1972-06-20;1972-06-20;;;0.0;;Local;;;;;;;;Michigan;;;;;Spring Creek Site;Spring Creek Site;72001475;;72001475;;
